date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-03 03:00:00,0.34012663217001,0.9355984527915542,0.36953879182882743,,-0.462064899877772,,1.5321335553636126
2016-07-03 04:00:00,0.4728460197167497,,0.44761364060510017,1.0642206367846898,,,
2016-07-03 05:00:00,,,0.45274048456946764,,,1.6697415972077325,
2016-07-03 06:00:00,0.7381433806082561,,,0.7303791678491488,0.5581394722242278,1.8215259276056965,1.4008111155940879
2016-07-03 07:00:00,0.5297258343437611,,,1.0841184848993557,0.47999243314974227,1.7714871635847909,
2016-07-03 08:00:00,,1.0668241624114168,,0.6319954145292643,0.4533710245908321,,1.523962194310178
2016-07-03 09:00:00,0.3780464186298739,,0.31226440116171983,0.4357805197380251,0.5323767593383609,,1.6389423572664785
2016-07-03 10:00:00,,,0.5256884893813731,,,1.6697415972077325,1.7210044100789321
2016-07-03 11:00:00,0.6717836868348859,1.5256241834065274,,,,1.7714871635847909,1.8852449599923047
2016-07-03 12:00:00,0.36856640454630013,1.3615921047522817,,,,1.6697415972077325,
2016-07-03 13:00:00,0.26428692431306644,,,,0.060918642616161284,1.7197803612286389,
2016-07-03 14:00:00,,1.5584307859232422,,1.181949560481614,0.008534316427543072,,
2016-07-03 15:00:00,0.321166738940078,,,0.9857347315794712,-0.04384980501723397,1.6197026343504526,2.082403620049524
2016-07-03 16:00:00,,,0.32266456036829205,1.1626043901045744,,1.9232714939827544,
2016-07-03 17:00:00,,,,,,,2.213726282465871
2016-07-03 18:00:00,0.5202458202601873,1.3292753481688104,0.45274048456946764,,,1.8732327299618485,
2016-07-03 19:00:00,0.4823260338003233,,0.42681325234394546,,0.4533710245908321,1.7197803612286389,1.7785528250247264
2016-07-03 20:00:00,,1.2964689791344282,0.42153986725373016,0.8088650730543673,0.7676763674910182,1.7714871635847909,
2016-07-03 21:00:00,0.4349262332568858,1.2964689791344282,0.3383381745130896,,,1.9749780975025348,1.039528349911962
2016-07-03 22:00:00,,1.722462864577488,,,,,0.7110472500852174
2016-07-03 23:00:00,,1.722462864577488,0.3383381745130896,1.2018474085962796,0.0875400511750711,,0.6125262535242526
2016-07-04 00:00:00,0.35908652539994196,,0.2861906278103497,0.9663896929806236,-0.04384980501723397,1.6697415972077325,0.9738087965595558
2016-07-04 01:00:00,,1.3292753481688104,0.2914639430525546,,,,1.4254411977492123
2016-07-04 02:00:00,0.17896733730976475,,0.2706634849433893,,-0.12199684409171978,1.6197026343504526,1.696374105276985
2016-07-04 03:00:00,,,,,-0.174381170280338,1.6697415972077325,1.704661910618885
2016-07-04 04:00:00,0.24532703108313447,1.263662610100045,0.19771554997949434,0.9072488263742523,-0.2525280046109815,,
2016-07-04 05:00:00,,1.6240435239920077,0.24458971159201917,,0.03515592973029444,1.7197803612286389,
2016-07-04 06:00:00,,1.5584307859232422,0.45274048456946764,1.0642206367846898,0.6362863065548713,1.8732327299618485,1.138049346472928
2016-07-04 07:00:00,0.6243838862914484,1.8864947097494014,,,,1.9749780975025348,1.0723297931205213
2016-07-04 08:00:00,0.4538861264868175,,,,,2.0250172591961864,
2016-07-04 09:00:00,,1.9849140503348819,,1.2018474085962796,0.3486023722135953,,1.4089822540007004
2016-07-04 10:00:00,0.6433437795213803,1.9521076813004985,,1.2018474085962796,,,
2016-07-04 11:00:00,0.7002235941483921,,,1.3002311619161644,,,
2016-07-04 12:00:00,,,,0.9663896929806236,,,1.8852449599923047
2016-07-04 13:00:00,,1.5584307859232422,,,,,
2016-07-04 14:00:00,,,,,,,2.0577733152475757
2016-07-04 15:00:00,0.4728460197167497,,0.36426547658662267,1.181949560481614,,1.9232714939827544,2.1480065064666416
2016-07-04 16:00:00,,,0.32266456036829205,0.9271466744889182,,,
2016-07-04 17:00:00,,1.3943987072689976,,,0.6886706327434898,,
2016-07-04 18:00:00,0.567645620803625,1.3292753481688104,0.44761364060510017,0.8680058078825471,,,1.8278132119817982
2016-07-04 19:00:00,,,,,,,
2016-07-04 20:00:00,,0.9027920837571716,0.41641302328936286,0.7502770159638145,-0.09537543553280958,,
2016-07-04 21:00:00,0.4254462191733117,1.263662610100045,0.3799390208834102,,,,
2016-07-04 22:00:00,0.321166738940078,1.2964689791344282,,0.5734072915496153,0.16568709024955652,,
2016-07-04 23:00:00,,,,,,,1.4172700593426002
2016-07-05 00:00:00,,1.6568498930263904,,1.1427065419899085,,,1.4747018073531066
2016-07-05 01:00:00,0.7286633665246818,1.9849140503348819,,,0.060918642616161284,1.9232714939827544,1.4747018073531066
2016-07-05 02:00:00,0.7002235941483921,,0.6610377288247536,,,,1.4828729457597192
2016-07-05 03:00:00,,,0.5516157914549057,,-0.20014388316620482,,
2016-07-05 04:00:00,0.5581656067200514,,,,,1.7197803612286389,
2016-07-05 05:00:00,0.49180591294668147,,0.36953879182882743,0.5535094434349497,0.21807121169433358,,
2016-07-05 06:00:00,,1.5584307859232422,0.6714379578793362,1.024977750071176,,1.8215259276056965,2.2712746974116653
2016-07-05 07:00:00,,,0.5204151741391683,1.0448755981858424,0.5057551460356091,,2.1480065064666416
2016-07-05 08:00:00,,,,1.2410904270879852,0.4276081069611237,2.076723862715965,
2016-07-05 09:00:00,0.5107658061766134,,0.4735409426786327,,,,
2016-07-05 10:00:00,0.7665832879217613,1.820881971680636,,1.417960085613089,,2.178469627929396,2.28761697422489
2016-07-05 11:00:00,0.8519028749250633,,0.650637499770171,1.4373052559901283,,,2.074115814707623
2016-07-05 12:00:00,0.548685727573693,1.5584307859232422,0.4944878720656357,1.024977750071176,,,
2016-07-05 13:00:00,0.35908652539994196,,0.3487384035676725,0.7895199026773281,0.21807121169433358,,1.6143120524645314
2016-07-05 14:00:00,,1.5256241834065274,,,0.21807121169433358,,
2016-07-05 15:00:00,0.49180591294668147,1.460011445337762,0.43194009630831265,0.8481079597678813,0.21807121169433358,,
2016-07-05 16:00:00,,1.3615921047522817,0.3799390208834102,,,2.3302537594909865,
2016-07-05 17:00:00,0.6433437795213803,1.5584307859232422,0.5308153333457404,,1.1335073409067795,2.076723862715965,2.3122470563800133
2016-07-05 18:00:00,0.5771256348871986,1.3292753481688104,0.46314071362405024,,0.793439080376885,1.9749780975025348,
2016-07-05 19:00:00,0.49180591294668147,1.1980498720312798,0.40586632295694264,,,1.8215259276056965,2.0659446763010116
2016-07-05 20:00:00,,1.165243502996897,0.43721341155051757,0.7303791678491488,0.7152920413023997,,
2016-07-05 21:00:00,,1.1980498720312798,,,,1.9232714939827544,2.1480065064666416
2016-07-05 22:00:00,,,0.3434650184774573,,,,
2016-07-05 23:00:00,,,,1.0056325796941372,,1.8215259276056965,2.0002249003017814
2016-07-06 00:00:00,,1.3943987072689976,,1.0841184848993557,,,
2016-07-06 01:00:00,0.4728460197167497,1.5584307859232422,0.46841409871426554,,-0.20014388316620482,,1.9920537618951704
2016-07-06 02:00:00,,,,,-0.20014388316620482,,2.123376201664695
2016-07-06 03:00:00,,1.4272050763033794,,,0.0875400511750711,,
2016-07-06 04:00:00,0.2832468175429984,1.0996305314457995,,,-0.04384980501723397,,
2016-07-06 05:00:00,,1.6240435239920077,0.5204151741391683,,,,1.9592523186866102
2016-07-06 06:00:00,,,0.5725626509938981,,0.6886706327434898,,
2016-07-06 07:00:00,,1.9193013122661167,0.7077654890074515,1.5163438389329735,,1.7197803612286389,
2016-07-06 08:00:00,,2.0177204193692644,,,,,
2016-07-06 09:00:00,0.5297258343437611,,0.42153986725373016,0.6911361493574434,,,
2016-07-06 10:00:00,0.6243838862914484,,0.5464889474905387,,0.4276081069611237,,
2016-07-06 11:00:00,0.8139830884651994,1.3292753481688104,,1.0448755981858424,,1.7714871635847909,1.9755948181466583
2016-07-06 12:00:00,,,,0.65189326264393,-0.09537543553280958,,
2016-07-06 13:00:00,0.4159662050897379,1.4928178143721442,0.46841409871426554,,,,2.131664229653419
2016-07-06 14:00:00,,1.3615921047522817,,0.7303791678491488,-0.3572964522443764,1.3144659352192793,
2016-07-06 15:00:00,,,0.39546609390236004,0.8287629211690335,-0.30491233079960006,1.2127203688422212,1.8278132119817982
2016-07-06 16:00:00,,0.9027920837571716,,,-0.30491233079960006,,
2016-07-06 17:00:00,0.5107658061766134,,0.4892144869754208,,,,
2016-07-06 18:00:00,0.4728460197167497,,0.4423403253628955,,0.21807121169433358,1.3144659352192793,1.2858309526377876
2016-07-06 19:00:00,,,,0.3771924626474724,,,1.9098752647942512
2016-07-06 20:00:00,,0.9355984527915542,,,0.29621825076881864,,1.9755948181466583
2016-07-06 21:00:00,,,0.16651486281574632,-0.07493070655626337,0.4009866984022135,,1.9427933749380981
2016-07-06 22:00:00,,,0.41113963819914756,,0.16568709024955652,,
2016-07-06 23:00:00,0.8519028749250633,1.1980498720312798,0.8691885716502125,0.8287629211690335,0.16568709024955652,1.3645046992401852,1.7703814639712918
2016-07-07 00:00:00,,,,0.7895199026773281,-0.2525280046109815,,1.7785528250247264
2016-07-07 01:00:00,0.9656623692418709,,1.009811196183808,1.417960085613089,,1.1610135664860692,
2016-07-07 02:00:00,0.7381433806082561,1.9521076813004985,0.9680638785356507,,-0.462064899877772,1.1109748024651633,
2016-07-07 03:00:00,0.9751423833254447,,0.9992644260033777,,,,1.7292922154208321
2016-07-07 04:00:00,,1.3943987072689976,,,-0.33153373935851027,1.6197026343504526,
2016-07-07 05:00:00,0.8993026754685011,1.6568498930263904,0.9317363474075354,,,1.5179570679733954,
2016-07-07 06:00:00,1.0982403425866376,1.722462864577488,1.0149380401481756,1.1427065419899085,0.21807121169433358,,1.523962194310178
2016-07-07 07:00:00,,,0.9525368055167004,1.280333313801499,0.2704555378829518,1.5679960308306746,
2016-07-07 08:00:00,,1.3943987072689976,,,,,
2016-07-07 09:00:00,,,,1.0841184848993557,,,1.8278132119817982
2016-07-07 10:00:00,,1.8864947097494014,0.806787197322717,,,1.5179570679733954,1.9181630701361518
2016-07-07 11:00:00,,1.3292753481688104,,0.9271466744889182,,1.4662502656172434,2.0166840666971164
2016-07-07 12:00:00,0.321166738940078,0.6731472670341602,,,,,2.254815308369507
2016-07-07 13:00:00,,,0.45274048456946764,0.6911361493574434,-0.22676529172511503,1.1610135664860692,
2016-07-07 14:00:00,,0.7715664908784743,0.33306478942287465,,-0.3572964522443764,,
2016-07-07 15:00:00,0.24532703108313447,0.7059536360685427,0.3383381745130896,,-0.40968077843299494,,
2016-07-07 16:00:00,0.26428692431306644,0.5747279264486803,0.3277914741806697,0.45567836785269106,-0.06961272264694274,1.1610135664860692,
2016-07-07 17:00:00,,,,0.6717909789804039,,,
2016-07-07 18:00:00,0.5202458202601873,,0.4839411717332151,,,1.3645046992401852,2.3944259987745777
2016-07-07 19:00:00,,0.9027920837571716,0.3746656357931948,,0.16568709024955652,1.3144659352192793,2.3287060001285265
2016-07-07 20:00:00,0.5297258343437611,0.9355984527915542,0.45801386965968294,0.5734072915496153,0.5839021851100946,1.3645046992401852,2.28761697422489
2016-07-07 21:00:00,0.4349262332568858,,0.41113963819914756,0.2196679086103123,,1.4162115015963372,
2016-07-07 22:00:00,,0.804372859912857,,0.3965375671354157,0.0875400511750711,1.3645046992401852,
2016-07-07 23:00:00,,1.5256241834065274,0.6714379578793362,1.280333313801499,,1.1610135664860692,2.131664229653419
2016-07-08 00:00:00,0.6338637654378065,,0.6714379578793362,1.1626043901045744,-0.09537543553280958,,2.074115814707623
2016-07-08 01:00:00,0.4254462191733117,,0.5412155624003231,0.9663896929806236,,,2.033143233092452
2016-07-08 02:00:00,,1.460011445337762,,0.9464918448659574,,0.9074836697110473,1.8689024605322566
2016-07-08 03:00:00,0.40648632594337974,1.132436900480182,,1.024977750071176,,,
2016-07-08 04:00:00,,0.9027920837571716,0.577689634654286,,,1.009229236088105,
2016-07-08 05:00:00,,,0.7495128066556092,1.0056325796941372,,,1.860614655190357
2016-07-08 06:00:00,0.8803427822385691,,0.7963871079641549,,,1.3144659352192793,
2016-07-08 07:00:00,0.4254462191733117,,,0.6319954145292643,,1.3144659352192793,
2016-07-08 08:00:00,,,0.3538652475320399,,0.1923084988084675,,1.9345053469493751
2016-07-08 09:00:00,,0.8699857147227885,0.3799390208834102,0.9464918448659574,-0.04384980501723397,1.3144659352192793,2.0085129282905045
2016-07-08 10:00:00,,,0.5412155624003231,0.7110339974721093,0.2704555378829518,,
2016-07-08 11:00:00,,0.968404821825936,,,,,2.0248552051037287
2016-07-08 12:00:00,,0.9027920837571716,,,,,
2016-07-08 13:00:00,,0.5747279264486803,,0.47502353822973065,-0.01722839645832415,1.2627591328631274,
2016-07-08 14:00:00,,,,0.35729461453280625,,,2.262986446776119
2016-07-08 15:00:00,0.39700631185980617,0.968404821825936,,,-0.04384980501723397,,
2016-07-08 16:00:00,,,,,-0.12199684409171978,1.2627591328631274,2.4601455521269844
2016-07-08 17:00:00,,,,0.6717909789804039,0.1399243773636897,,2.451857301491438
2016-07-08 18:00:00,,0.804372859912857,0.41113963819914756,0.47502353822973065,0.4276081069611237,1.3645046992401852,
2016-07-08 19:00:00,0.39700631185980617,,0.31739124512608713,0.298153813815531,0.4533710245908321,,2.361624332919195
2016-07-08 20:00:00,0.6338637654378065,0.9027920837571716,,,,,2.2712746974116653
2016-07-08 21:00:00,,1.0340177933770336,,,1.0553603018322935,1.5179570679733954,
2016-07-08 22:00:00,0.9467024760119391,1.5256241834065274,,0.7502770159638145,0.6105235936690048,1.4162115015963372,
2016-07-08 23:00:00,1.5248385474775776,,,,,3.6512784817302415,2.0085129282905045
2016-07-09 00:00:00,1.0225421838688824,,,,0.16568709024955652,,2.0577733152475757
2016-07-09 01:00:00,1.0130621697853086,,1.0826126598698662,,-0.01722839645832415,1.3144659352192793,
2016-07-09 02:00:00,,1.9849140503348819,1.0878860449600811,,-0.22676529172511503,1.2627591328631274,1.8770738215856926
2016-07-09 03:00:00,,2.083333390920362,0.9733371239298454,,,1.3645046992401852,
2016-07-09 04:00:00,0.9467024760119391,,,1.4373052559901283,,1.9232714939827544,
2016-07-09 05:00:00,0.9751423833254447,,,1.181949560481614,,1.5179570679733954,
2016-07-09 06:00:00,1.0225421838688824,,0.9629368948752625,,,,
2016-07-09 07:00:00,0.24532703108313447,,0.30699101607150464,,,1.1109748024651633,1.7867239634313385
2016-07-09 08:00:00,,,,0.12183683302805405,0.060918642616161284,,1.8031829071798506
2016-07-09 09:00:00,0.34012663217001,0.6403407812586114,0.2497166254043969,,,,
2016-07-09 10:00:00,0.49180591294668147,0.968404821825936,,,,1.5679960308306746,
2016-07-09 11:00:00,0.4444061124032437,,,0.2589108612129217,0.6886706327434898,,1.9838826234885574
2016-07-09 12:00:00,0.34012663217001,0.6731472670341602,,-0.01578990583898805,,1.4162115015963372,
2016-07-09 13:00:00,,,0.3383381745130896,,-0.01722839645832415,1.1610135664860692,
2016-07-09 14:00:00,0.321166738940078,,0.36953879182882743,,-0.01722839645832415,1.1610135664860692,2.1398353680600293
2016-07-09 15:00:00,0.3116867248565042,,0.30186417210713723,0.3373967664181404,0.008534316427543072,,2.213726282465871
2016-07-09 16:00:00,0.6528237936049541,0.9355984527915542,,0.35729461453280625,,2.2285083919503017,
2016-07-09 17:00:00,0.4823260338003233,0.7715664908784743,,0.18042489011860685,,1.7197803612286389,2.189095755017101
2016-07-09 18:00:00,0.3875264327134478,0.5747279264486803,0.2861906278103497,,,1.9749780975025348,2.1644656728619767
2016-07-09 19:00:00,0.292726831626572,0.44350233356998303,,0.12183683302805405,,1.3144659352192793,
2016-07-09 20:00:00,,,,0.5142664908323399,,,
2016-07-09 21:00:00,,,,1.0056325796941372,0.7152920413023997,1.009229236088105,
2016-07-09 22:00:00,,1.7552692336118707,0.6765648018437036,,,,
2016-07-09 23:00:00,,1.5256241834065274,0.7754401087291417,0.8680058078825471,0.1923084988084675,1.1610135664860692,1.9427933749380981
2016-07-10 00:00:00,1.1172002358165696,,,,2.075564469190452,1.9232714939827544,
2016-07-10 01:00:00,1.1551200222764333,,0.9107893481725222,,,,
2016-07-10 02:00:00,,,0.7807134938193571,1.3002311619161644,,1.7714871635847909,1.926334208542763
2016-07-10 03:00:00,,,,,1.6041065572120943,,1.8442723783771333
2016-07-10 04:00:00,0.9561824900955126,,0.6296906402311786,,1.6307281705148475,,1.7785528250247264
2016-07-10 05:00:00,0.937222461928365,,0.6453642543759766,0.6911361493574434,1.8917904915533703,1.9749780975025348,1.7867239634313385
2016-07-10 06:00:00,,,0.6922384159885016,,2.363248403531728,2.076723862715965,
2016-07-10 07:00:00,,1.132436900480182,,0.31805166193019696,,2.2285083919503017,
2016-07-10 08:00:00,0.49180591294668147,,0.4423403253628955,,0.11330276406093832,1.5179570679733954,
2016-07-10 09:00:00,,,0.3746656357931948,0.5142664908323399,0.0875400511750711,,
2016-07-10 10:00:00,0.40648632594337974,,0.3746656357931948,,0.2704555378829518,,
2016-07-10 11:00:00,0.6338637654378065,0.8699857147227885,0.4839411717332151,,,1.4662502656172434,1.83598435038841
2016-07-10 12:00:00,,,,0.14118193751599747,,,
2016-07-10 13:00:00,,,0.17691509187032894,,-0.30491233079960006,,1.8442723783771333
2016-07-10 14:00:00,0.13170895096829957,0.08263180722710912,0.13004093025780394,,,1.1109748024651633,1.9098752647942512
2016-07-10 15:00:00,0.1979272305396967,0.5419215574142972,0.2706634849433893,,,0.9591904720671994,2.0659446763010116
2016-07-10 16:00:00,,0.1482446620370406,,0.003555231593503403,,,2.082403620049524
2016-07-10 17:00:00,,0.24666388588135477,0.2914639430525546,0.14118193751599747,,,
2016-07-10 18:00:00,0.292726831626572,0.4763087026043657,0.30699101607150464,0.298153813815531,0.0875400511750711,1.1109748024651633,
2016-07-10 19:00:00,0.16000730914261738,,0.21851593824064902,0.12183683302805405,-0.30491233079960006,,
2016-07-10 20:00:00,,,,0.2196679086103123,0.0875400511750711,,
2016-07-10 21:00:00,,-0.0814002714271363,0.30699101607150464,-0.15341664470603014,,0.7556991404767102,1.8770738215856926
2016-07-10 22:00:00,,0.41069596453560037,,0.23956575672497823,,0.7556991404767102,1.7374633538274442
2016-07-10 23:00:00,0.36856640454630013,0.6403407812586114,,,,,1.8442723783771333
2016-07-11 00:00:00,,1.5256241834065274,0.6869650308982862,1.0056325796941372,,1.5679960308306746,1.7785528250247264
2016-07-11 01:00:00,,1.2964689791344282,0.6141635672122284,,1.2906597052411095,,
2016-07-11 02:00:00,,,,,1.3164226228708185,1.3645046992401852,1.7785528250247264
2016-07-11 03:00:00,,,0.4788142579208379,,,1.4662502656172434,
2016-07-11 04:00:00,0.6528237936049541,0.968404821825936,,,1.1077444232770708,,
2016-07-11 05:00:00,0.7950231952352674,,0.5204151741391683,0.3965375671354157,,,
2016-07-11 06:00:00,,,0.5621624219393155,,1.8917904915533703,1.5179570679733954,1.926334208542763
2016-07-11 07:00:00,0.7950231952352674,,0.567289405599704,0.6319954145292643,,,1.926334208542763
2016-07-11 08:00:00,,,,,-0.14775955697758625,0.9591904720671994,1.852443516783745
2016-07-11 09:00:00,,,,,,0.8574449056901414,
2016-07-11 10:00:00,0.34960651131636816,,,,-0.5668335522550092,1.0592680001090113,2.090574758456135
2016-07-11 11:00:00,,,0.41641302328936286,,0.37522398551634706,,
2016-07-11 12:00:00,,,0.17691509187032894,,,,
2016-07-11 13:00:00,0.21688712376962868,0.31227674069128625,0.21851593824064902,-0.07493070655626337,,0.5522080077225942,
2016-07-11 14:00:00,,0.3778894787600518,,0.06269603231077872,,0.7039925369569313,2.5011179110953323
2016-07-11 15:00:00,0.26428692431306644,0.4763087026043657,0.30186417210713723,,-0.33153373935851027,,2.5011179110953323
2016-07-11 16:00:00,0.1222290718219414,0.2794702549157374,,,-0.462064899877772,,
2016-07-11 17:00:00,,0.31227674069128625,0.23931639634981428,,,,2.5175768548438446
2016-07-11 18:00:00,0.16000730914261738,,,,-0.14775955697758625,0.500501205366442,
2016-07-11 19:00:00,,,0.13531424550000884,,-0.40968077843299494,0.4504624413455365,
2016-07-11 20:00:00,,,0.27579039875576705,-0.15341664470603014,-0.14775955697758625,0.19693254457051435,
2016-07-11 21:00:00,0.2548069102294924,-0.11420664046151918,,-0.15341664470603014,-0.09537543553280958,0.19693254457051435,2.254815308369507
2016-07-11 22:00:00,0.14104741591268516,0.3778894787600518,,,-0.5402119389522574,,
2016-07-11 23:00:00,,,0.6922384159885016,0.7895199026773281,,,
2016-07-12 00:00:00,0.586605514033557,0.6403407812586114,,0.7895199026773281,-0.9326643209269286,-0.05826539053975394,2.353336527577295
2016-07-12 01:00:00,,0.9355984527915542,,1.0056325796941372,-1.1422013185656401,-0.31179538673296253,2.377966609732419
2016-07-12 02:00:00,,1.132436900480182,0.8848620460989897,1.4373052559901283,,,
2016-07-12 03:00:00,0.6433437795213803,0.9027920837571716,,1.1427065419899085,-1.0898169923770216,-0.05826539053975394,2.336877583828784
2016-07-12 04:00:00,0.6149038722078746,0.7715664908784743,,0.8680058078825471,-1.0898169923770216,-0.05826539053975394,2.295904779566789
2016-07-12 05:00:00,0.5297258343437611,,,,,0.04348017583730407,2.336877583828784
2016-07-12 06:00:00,,,0.634964025321394,,-0.4354434913188622,0.2986781109475722,2.40259713718119
2016-07-12 07:00:00,,,0.3799390208834102,0.2788087093275876,,-0.2100498203559045,
2016-07-12 08:00:00,0.18844721645612292,,0.3487384035676725,,,,
2016-07-12 09:00:00,0.21688712376962868,0.08263180722710912,,,-0.5668335522550092,0.19693254457051435,2.6407281562067575
2016-07-12 10:00:00,,,0.39033924993799307,,-0.174381170280338,,2.689988765810652
2016-07-12 11:00:00,,0.3778894787600518,,0.49492132045530046,,0.4504624413455365,2.6571875452489153
2016-07-12 12:00:00,0.2832468175429984,-0.17981949527145066,0.2497166254043969,0.04279818419611278,,0.500501205366442,
2016-07-12 13:00:00,,,,-0.21255742895103147,-0.174381170280338,0.4004236773246302,2.6736464889974276
2016-07-12 14:00:00,,,,,,,2.9281202301298657
2016-07-12 15:00:00,0.26428692431306644,0.2794702549157374,0.36953879182882743,0.003555231593503403,,0.7556991404767102,3.06773047524129
2016-07-12 16:00:00,,,0.2653901697011843,,-0.30491233079960006,0.4504624413455365,
2016-07-12 17:00:00,,,,,0.008534316427543072,,3.1745394997909786
2016-07-12 18:00:00,,-0.04859390239275386,,,0.03515592973029444,0.4004236773246302,
2016-07-12 19:00:00,0.16948732322619092,,,,,0.3487168749684781,
2016-07-12 20:00:00,,-0.04859390239275386,0.41641302328936286,,0.5839021851100946,,2.6490164068423034
2016-07-12 21:00:00,0.5107658061766134,-0.04859390239275386,,,,,
2016-07-12 22:00:00,0.7665832879217613,,,0.45567836785269106,,0.09518687877526953,
2016-07-12 23:00:00,,,,1.4373052559901283,,0.24697130859142008,
